,Log Loss,Accuracy,AUC,Returns,SD,SR
EURUSD,0.6911279531098944,0.5333333333333333,0.5457092436265202,0.030036628004740884,0.07094486095174331,0.41515002910482973
GBPUSD,0.6922610932093168,0.486,0.5237898878355026,-0.003314296289093114,0.09514710508392459,-0.08937493002165568
USDJPY,0.6922807269818833,0.494,0.5127969956850914,-0.01580505236272678,0.07990845882644411,-0.0931114598086712
USDCHF,0.692901090246921,0.5173333333333333,0.5095108974691457,-0.0008904624455573126,0.06834775829708037,0.044034208771204404
Mean,0.6921427158870039,0.5076666666666667,0.522951756154065,0.002506704226840919,0.07858704578979808,0.06917446201142681
