,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,1.9763163340022665,0.46,0.4753993200333569,0.0005010843312631685,0.08761796885122695,0.04958613185129516
Period 2,1.8873299575702953,0.504,0.4900713321765953,-0.0681629126119403,0.08761271657579117,-0.7681977152983037
Period 3,1.6190284006335562,0.552,0.5686652528757793,-0.1748707454127707,0.07147648533677708,-2.673950347994814
Period 4,1.4171238948635723,0.536,0.5530128205128206,-0.03447628693706972,0.05430770250768992,-0.6240046751536867
Period 5,1.4017718726123494,0.52,0.5305485067343354,-0.11747910703041842,0.06566842091972233,-1.8849923545205876
Period 6,2.8710733433417577,0.464,0.4814672556174381,0.014399623765477543,0.058004953736967214,0.27744024704166464
Mean,1.862107300503966,0.506,0.5165274146583876,-0.06334805731590974,0.07078137465469579,-0.9373531190124053
