,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,2.3014414470849043,0.532,0.5243201343582455,0.013569797003517126,0.11567716845740136,0.17546043368779038
Period 2,2.9212337874548666,0.488,0.4922800948170927,-0.07289860115894409,0.10701083442714003,-0.6592521945610668
Period 3,1.3630981044804953,0.452,0.47773720289576527,-0.023670340092180275,0.06447863971463956,-0.3422386657516733
Period 4,1.337301113280535,0.528,0.5303147574819401,0.016562208049140326,0.06399417595056862,0.2907584916727176
Period 5,2.173411296642286,0.516,0.5178663570691434,-0.08386573291984978,0.0778567858191148,-1.094986548971403
Period 6,1.8637023290160997,0.508,0.4780465949820789,-0.023327961202693315,0.05145105035287992,-0.43670469718823
Mean,1.9933646796598647,0.504,0.503427523600711,-0.028938438386835002,0.08007810912029072,-0.34449386351864414
