,Log Loss,Accuracy,AUC,Returns,SD,SR
EURUSD,1.862107300503966,0.506,0.5165274146583876,-0.06334805731590974,0.07078137465469579,-0.9373531190124053
GBPUSD,1.8493532088469555,0.5206666666666667,0.5361853769601459,-0.06322422428140355,0.09480217288087801,-0.9628069291133671
USDJPY,1.9933646796598647,0.504,0.503427523600711,-0.028938438386835002,0.08007810912029072,-0.34449386351864414
USDCHF,1.6240736178678334,0.49066666666666664,0.4972722873158597,-0.0814395269913399,0.06786779861734187,-1.4093092788746737
Mean,1.832224701719655,0.5053333333333334,0.5133531506337761,-0.05923756174387204,0.0783823638183016,-0.9134907976297726
