,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,2.1065661334317776,0.488,0.4888415892672858,0.17222096298084932,0.13873828652784317,1.2225117080365426
Period 2,2.478122232004958,0.556,0.5629825012866702,-0.14794587472002108,0.08646282144700221,-1.8225922740610818
Period 3,1.2146503968340536,0.54,0.5892207792207792,-0.16404209092569888,0.08007518758930146,-2.214637078426916
Period 4,1.4337421029743387,0.48,0.4999036051667631,-0.20589809444474305,0.07967042659373207,-2.875640266045835
Period 5,1.7990312491866058,0.52,0.5453845660401565,-0.06978651586419493,0.10998154846108602,-0.6073897749253606
Period 6,2.0640071386499996,0.54,0.5307792207792208,0.03610626728538735,0.07388476666630318,0.5209061107424485
Mean,1.8493532088469555,0.5206666666666667,0.5361853769601459,-0.06322422428140355,0.09480217288087801,-0.9628069291133671
