,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,1.898668097097268,0.516,0.5199820386169735,0.05523932990438052,0.08754214475058911,0.6627131033557421
Period 2,1.7244848140056848,0.48,0.4796972224004106,-0.006229127643730958,0.08771510493376126,-0.027991626848270917
Period 3,1.3979105932495652,0.572,0.5931495405179615,-0.17467784332521863,0.07147905851341899,-2.6704592306046258
Period 4,1.7873098502341673,0.512,0.521889400921659,-0.013750624771889819,0.054343957315889695,-0.22964777368083644
Period 5,1.5846310308343419,0.52,0.505408,-0.21522712075183137,0.06434706735267914,-3.762501839198876
Period 6,2.2435772761966275,0.488,0.48600166570568265,-0.03385483979238857,0.05797647981331602,-0.5697705300916865
Mean,1.7727636102696092,0.5146666666666667,0.5176879780271145,-0.06475003773011313,0.0705673021132757,-1.0996096495114256
