,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,1.6195466457045735,0.468,0.4944,0.07839783924499111,0.08167566211709149,0.9723899545570496
Period 2,1.6372535230602294,0.484,0.5091293484528157,-0.06467910857761128,0.07773607527665914,-0.827942475703014
Period 3,1.4329289577591438,0.524,0.5119016984045291,-0.17538106912710127,0.06303615149136646,-3.0508390453952727
Period 4,1.6811947622447956,0.496,0.48632511556240365,-0.08515181373847958,0.055827248468859274,-1.5786975863118062
Period 5,1.475408564106868,0.536,0.5197233606557377,-0.17738469306037485,0.06645393286344584,-2.927538281658741
Period 6,1.8981092543313907,0.436,0.4621542008196722,-0.06443831668946354,0.062477721486629,-1.043228238736257
Mean,1.6240736178678334,0.49066666666666664,0.4972722873158597,-0.0814395269913399,0.06786779861734187,-1.4093092788746737
