,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,2.167563939802881,0.5,0.4970885093167702,-0.0919831095385163,0.1390403298642196,-0.6279942678576264
Period 2,2.472347178939205,0.52,0.5399395925711714,-0.025695854633592585,0.0870193360552724,-0.25800494111334754
Period 3,1.320992763881533,0.568,0.5913957688338494,0.09442149989800197,0.08063256994881782,1.1683856942181061
Period 4,1.5991182740499108,0.524,0.5346902201740912,0.11859313300958885,0.08063521704272478,1.4416609130413174
Period 5,1.9236659174394928,0.508,0.5406410256410257,-0.2863879025056988,0.10803242380088626,-3.09153190927341
Period 6,1.8975481708853168,0.532,0.5212997820487419,-0.11262669502342981,0.07355170328757733,-1.6003847242088078
Mean,1.8968727074997231,0.5253333333333333,0.5375091497642749,-0.05061315479894111,0.09481859666658304,-0.4946448725322947
