,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6985693608921918,0.436,0.46484374999999994,-0.11056304381960169,0.08732224725582217,-1.308506525049126
Period 2,0.7015414056255648,0.5,0.4680312640143507,-0.1418517135404651,0.08720250827538482,-1.7239865703626744
Period 3,0.6902054273343012,0.508,0.542594726062468,0.15804605489614443,0.07186046619198906,2.0947347317519966
Period 4,0.6996773308088069,0.476,0.48415087090163933,-0.05107189075910612,0.05425324358969073,-0.946746283109927
Period 5,0.7005869181824494,0.476,0.46580922445314,-0.032936802157738865,0.0660998508231785,-0.47762027645684507
Period 6,0.696013131235615,0.48,0.4921579924460661,-0.008722013611895618,0.0580120646050428,-0.12320660278901042
Mean,0.6977655956798214,0.47933333333333333,0.48626463797961067,-0.031183234832110496,0.07079173012351801,-0.4142219210025977
