,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.7060852822901782,0.496,0.43538786482334874,-0.0375775680340269,0.11566675319626535,-0.27600152589372934
Period 2,0.6939101920230315,0.488,0.491372121367631,-0.11020564847389569,0.10687053434358365,-1.0477800074722328
Period 3,0.7049755682661505,0.484,0.453437019969278,-0.07542754497667548,0.06431110757823194,-1.19682153370502
Period 4,0.6984242351396815,0.524,0.48098713270597276,0.06895065791130905,0.06385604039651792,1.0845993820561988
Period 5,0.6910419661321596,0.544,0.5345799180327869,-0.014914150733054465,0.07803806652402565,-0.15495326081065464
Period 6,0.6983887393488349,0.52,0.4860336985072714,0.08274312233083325,0.051214101657990854,1.5905016468873319
Mean,0.6988043305333395,0.5093333333333333,0.48029962590104813,-0.014405188662585037,0.07999276728276923,-7.588315635098652e-05
