,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6887725470274599,0.568,0.5598796583850932,0.17959434895187232,0.1387070212191546,1.2683949775801082
Period 2,0.6881396354199463,0.524,0.5428635691793586,-0.004795804597639397,0.0870308027027685,-0.01222374424084673
Period 3,0.6902548681064259,0.516,0.5333462332301342,-0.06560090080104508,0.08074652349510261,-0.8065398808929247
Period 4,0.699733112303619,0.456,0.4794226830517153,0.0874850430570937,0.08077786347681293,1.0871151767960534
Period 5,0.6883801602717788,0.552,0.5608333333333333,-0.23066072670878457,0.10885272928251338,-2.372818889053757
Period 6,0.6834651270401589,0.548,0.511392906677234,-0.05030112726791114,0.07385929881261663,-0.6673435877065542
Mean,0.6897909083615649,0.5273333333333333,0.5312897306428115,-0.01404652789440236,0.09499570649816143,-0.25056932458632014
