,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.692820623755177,0.528,0.50992,-0.16069342965193711,0.08109794960234888,-2.1359222139984246
Period 2,0.7014675877917411,0.504,0.4897174706899865,-0.14398633501236402,0.07723748828813388,-1.98955075004787
Period 3,0.6915386713020537,0.504,0.5172092125579002,-0.17047254557961578,0.06310740012293299,-2.9526117648204377
Period 4,0.6996348015117316,0.5,0.4877375449409348,-0.09135333067348905,0.05578260652864221,-1.7028744479153735
Period 5,0.6972899917468368,0.504,0.514856557377049,-0.17613104812078928,0.06647169373454456,-2.9036619972058917
Period 6,0.7026553475592593,0.452,0.4321209016393443,-0.05380012522331312,0.0625207573655613,-0.8602445475380673
Mean,0.6975678372777999,0.49866666666666665,0.4919269478675358,-0.13273946904358472,0.0677029826070273,-2.090810953587678
