,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6973870028017833,0.488,0.480851882737828,0.10132047505004649,0.08738664748657946,1.1568824492783187
Period 2,0.7014017857505496,0.496,0.4854063762909744,-0.0235000202662623,0.08770607237332255,-0.22954666328044537
Period 3,0.6914017782937285,0.56,0.5259623417518154,-0.04855193516430911,0.07242151226679579,-0.656391951530705
Period 4,0.6972940406657927,0.516,0.5105606758832565,0.004507316708681763,0.05434832492526921,0.11058101458042993
Period 5,0.7019817007571086,0.472,0.47168,-0.1172102704643816,0.06567073609766146,-1.8802068449320901
Period 6,0.6999429200788607,0.448,0.4577167019027484,-0.139261866919145,0.05724451623285989,-2.6112542656189746
Mean,0.6982348713913039,0.49666666666666665,0.4886963297611038,-0.037116050175894956,0.07079630156374805,-0.6849893769172444
