,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.691852440002455,0.488,0.5707229456668163,-0.1475084890725522,0.08705825961041837,-1.803660246825421
Period 2,0.6936174844191642,0.492,0.48897885739991,-0.23262397317938432,0.08613599080798702,-3.0537256239668578
Period 3,0.6771889941650426,0.6,0.6006683375104428,-0.10317930391155605,0.07216850145654274,-1.4845586800607489
Period 4,0.6761668063318752,0.572,0.637371794871795,0.01305200976171772,0.0543419174067434,0.26769716641637065
Period 5,0.6935098797485576,0.472,0.5535168195718655,-0.020767382381291166,0.06611896440606474,-0.28690531919638274
Period 6,0.6912492580254502,0.52,0.5503488893156648,-0.07948325185010285,0.057784525434466764,-1.4155624253821781
Mean,0.6872641437820909,0.524,0.5669346073894157,-0.09508506510552815,0.07060135985370385,-1.2961191881692031
