,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.693396830905646,0.448,0.510546066252588,-0.46100505607562103,0.13368357804970796,-4.585488793736072
Period 2,0.6588335120632497,0.576,0.6549707602339181,-0.35891744997669217,0.08240662275545507,-5.392143408448183
Period 3,0.6755606599037187,0.58,0.5943627450980392,-0.24658954884420814,0.0788730383563064,-3.57708807850122
Period 4,0.6660525125699762,0.56,0.6380568356374808,-0.2337301614300108,0.07922663438802066,-3.345638689498116
Period 5,0.6745120199102725,0.576,0.6116666666666665,-0.4866012354446745,0.1017546523001211,-6.54422012614809
Period 6,0.657758063604012,0.604,0.6082161019747705,-0.27597446933968295,0.07107332568595462,-4.541391080041466
Mean,0.6710189331594791,0.5573333333333333,0.6029698626439105,-0.34380298685181493,0.0911696419225943,-4.664328362728857
