,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6527693067823286,0.624,0.6795711350796096,-0.4052782374996319,0.11100381877980335,-4.658207936494781
Period 2,0.6809039365585147,0.56,0.6103995901639344,-0.3581918569270285,0.10343335030812244,-4.265990961112639
Period 3,0.6538328827138697,0.632,0.6829393298737907,-0.266501980139803,0.061459559285527134,-5.049259763000573
Period 4,0.6687498562234011,0.6,0.6162269467213115,-0.22069055117177772,0.0620485299446292,-4.0176552487528845
Period 5,0.6582628067309104,0.656,0.7127584661673388,-0.33212580292940064,0.07377949936121715,-5.4733362371277545
Period 6,0.6841387896680251,0.552,0.5965181771633384,-0.24743944454301703,0.048232718790835974,-5.913409275154527
Mean,0.6664429297795081,0.6040000000000001,0.6497356075282207,-0.30503797886844314,0.0766595794116892,-4.896309903607193
