,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6610613128171661,0.596,0.675136,-0.1675083545490086,0.08102659754665595,-2.239245443125392
Period 2,0.6895500995185473,0.52,0.543468511756038,-0.1829133513296376,0.0768093573837951,-2.6114475092287828
Period 3,0.6924878029840179,0.552,0.5416881111682964,-0.1704857919139794,0.0631072147538134,-2.9528711256990023
Period 4,0.6856159012073153,0.536,0.5726759116589625,-0.11462076145184585,0.05558124184585994,-2.1794665348314646
Period 5,0.6735769764419411,0.56,0.6202612704918034,0.06022613318067038,0.06746436485926433,0.9075584908664286
Period 6,0.6874768023079995,0.516,0.548796106557377,-0.03709480332458992,0.06257108557809081,-0.5775881833046868
Mean,0.6816281492128312,0.5466666666666667,0.5836709852720795,-0.10206615489806516,0.06775997699457993,-1.6088433842204835
