,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,1.5944303118605194,0.48,0.48939714267409834,-0.010044933754460916,0.08182761554219191,-0.0835318476924178
Period 2,1.1966281992058925,0.492,0.48597592213114754,-0.03117903304082681,0.07782045168120773,-0.37126815520035916
Period 3,1.576194988115037,0.516,0.49334016393442626,0.03345255560687477,0.06415134182276257,0.5491598078870951
Period 4,1.244240164441926,0.504,0.4838003220611916,0.02319127577451674,0.05608108597636817,0.4401181332871629
Period 5,1.3779004870199545,0.432,0.4359537497577676,-0.09315363487968331,0.06730181189251515,-1.430531023117043
Period 6,1.9346578560085073,0.44,0.43477982590885816,-0.11835760276124063,0.06211527050826083,-2.0125981997075812
Mean,1.4873420011086396,0.47733333333333333,0.47054118774458153,-0.032681895509136694,0.0682162629038844,-0.4847752140905239
