,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,2.1531698400418047,0.492,0.4887549419923521,-0.06792857508543337,0.1390960932533028,-0.43823327758116487
Period 2,2.0597297889925885,0.54,0.5583957972964315,-0.03927097513600719,0.08700029823341039,-0.4205894029844643
Period 3,1.1868762973706286,0.5,0.532530737704918,-0.010919072098904081,0.0808491826049888,-0.09644992370338609
Period 4,1.7757206207321976,0.472,0.44054089026915116,0.01412634312333827,0.0809596230011938,0.21512046221723818
Period 5,1.7962430029813108,0.504,0.5108080288214102,0.005662899700593194,0.11005955020513077,0.10644124135897766
Period 6,1.8281999496116628,0.556,0.5559689524664828,0.1366607228526644,0.07345646925209226,1.7949152157477362
Mean,1.7999899166216988,0.5106666666666667,0.5144998914251242,0.006388557226041869,0.0952368694250198,0.19353405250915612
