,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,2.0748401909324823,0.472,0.48002049180327866,-0.0751945406744321,0.08749108372674189,-0.8566964125471331
Period 2,2.1132145252892003,0.476,0.4810686142610032,-0.1005761277254631,0.08747492697637901,-1.1775012402261837
Period 3,1.4569584402997449,0.508,0.5240655401945724,-0.012917854173885468,0.07248039000550215,-0.14458370570388152
Period 4,1.7250117645189025,0.456,0.4695824795081967,-0.0773840067242797,0.0541172028386023,-1.4728872624432008
Period 5,1.2140602839448433,0.496,0.5235743152222722,-0.013896286349115106,0.06612549934996965,-0.18025636627632408
Period 6,2.263038010784695,0.488,0.4593175853018373,-0.018950196242541573,0.058003213609132895,-0.3034768674730984
Mean,1.8078538692949782,0.48266666666666663,0.48960483771519336,-0.04981983531495284,0.07094871941772131,-0.6892336424449703
