,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6772817153558335,0.548,0.6131869542886492,-0.4135355093607256,0.11073937984287484,-4.796625345294556
Period 2,0.6759762250212751,0.54,0.5965676229508197,-0.3497370854906876,0.10365308753212572,-4.129683880514543
Period 3,0.6634184703103838,0.592,0.6354026523159716,-0.3613540119450238,0.057932625037625744,-7.7660336374662995
Period 4,0.6612514846983073,0.616,0.6508068647540984,-0.25699582277403044,0.0612021513786264,-4.858931674185804
Period 5,0.6641738103811479,0.62,0.6500224057358684,-0.3943375336896948,0.07133729982078894,-7.042245968703333
Period 6,0.7257583135995292,0.48,0.4973758320532514,-0.14067552082388812,0.05057806170521681,-2.995259341784417
Mean,0.6779766698944129,0.5660000000000001,0.6072270553497764,-0.3194392473473417,0.07590710088620974,-5.264796641324826
