,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6800047718996457,0.544,0.5938803002116877,-0.03312810614114092,0.08759788391868521,-0.3435594531668999
Period 2,0.7250890069640893,0.508,0.4979151966129964,0.321381144038525,0.08586177742703255,3.3161836264371516
Period 3,0.7012151206294545,0.52,0.5373048004626951,-0.1396792992553273,0.07187289739942213,-2.073458717229979
Period 4,0.702004351096739,0.516,0.5553635432667692,-0.1743407296374453,0.05299213099306675,-3.6161396534535646
Period 5,0.7156842517205986,0.464,0.48467200000000005,-0.12091712494136653,0.06563853388671646,-1.9457569173890719
Period 6,0.7469531736829689,0.448,0.4624895893394836,-0.23778043356846335,0.05542563030200432,-4.907598641740707
Mean,0.7118251126655827,0.5,0.5219375716489387,-0.06407742491753639,0.06989814232115457,-1.5950549594238452
