,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6751266795075883,0.564,0.6057230651046668,-0.07972354727174025,0.08167191170294211,-0.984262934001713
Period 2,0.7536587285348765,0.504,0.4779185867895545,-0.012254564918327993,0.0778394845990635,-0.12063239184539612
Period 3,0.7167037380538308,0.52,0.5320715716039015,-0.36549128419440013,0.05738863213869187,-7.954109992955209
Period 4,0.6533756655212498,0.62,0.6711512588891024,-0.28602258673435443,0.05190471540963296,-6.512342090778883
Period 5,0.6455545295032055,0.652,0.6748670638734063,-0.34260554438653124,0.06216535758414828,-6.764784202157045
Period 6,0.716006402673009,0.52,0.5175444223490923,-0.3039342833748361,0.0582814769183607,-6.23256377210883
Mean,0.6934042906322934,0.5633333333333334,0.5798793281016207,-0.2316719684800317,0.06487526305880657,-4.761449230641179
