,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.725772319942309,0.512,0.5182266641040425,-0.024193978257475268,0.0818177133089639,-0.2607317699395957
Period 2,0.714023505341308,0.496,0.4786116803278688,-0.07014477376564043,0.07771578589092451,-0.9041260879891061
Period 3,0.7134136722380522,0.492,0.495453381147541,0.0026263563348754015,0.06418903203451796,0.07330070151373781
Period 4,0.7074896537749278,0.516,0.517938808373591,0.027352395738060364,0.056073346154538475,0.5131564388244748
Period 5,0.7766047034442333,0.404,0.3917059621471481,-0.12505255461434261,0.06705805266681246,-1.974010540351189
Period 6,0.7634558510247436,0.476,0.47407834101382496,-0.012512439602915593,0.06260884012619969,-0.17138876776586318
Mean,0.733459950960929,0.48266666666666663,0.47933580618566946,-0.033654165694573024,0.06824379503032617,-0.45396667095125687
