,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.7668625728833336,0.492,0.4539574795081967,0.0213945393473991,0.08760406626946628,0.28714048049649193
Period 2,0.716830182569732,0.536,0.5257864052790057,0.06039921928533154,0.08762556004607903,0.7183924968978523
Period 3,0.6981105443458168,0.524,0.5423707117255504,0.008224377795224891,0.07248015099776524,0.1502217009290345
Period 4,0.7316753912360046,0.468,0.47662653688524587,-0.01890754836863373,0.05433812308011301,-0.3269042072262182
Period 5,0.7704248061100604,0.456,0.4337674000898069,-0.06431505272927196,0.06600357785277022,-0.9820686247919362
Period 6,0.7319670876160713,0.524,0.5223737276742846,0.027907136906333507,0.057984187174086786,0.5075076749602306
Mean,0.735978430793503,0.5,0.4924803768603483,0.005783778706063891,0.07100594423671343,0.05904825354424248
