,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.7583728325567053,0.492,0.47657450076804914,-0.14560796630211104,0.11528778482712489,-1.317621183266712
Period 2,0.7510831840994237,0.488,0.5004811084739239,-0.05670337369153344,0.10705078764718114,-0.4962082442769087
Period 3,0.7245221770560474,0.492,0.47625448028673834,-0.10610867734820506,0.06411354919050394,-1.731078411899662
Period 4,0.7067601173648224,0.508,0.49926381153575305,-0.009594760836604377,0.06400308593055244,-0.11982962282256651
Period 5,0.7296993014892732,0.508,0.5269595286885246,0.009141496783662495,0.07803798810611184,0.15657910222843252
Period 6,0.737899467199961,0.516,0.48292651675315523,-0.05071292461887256,0.05136962328895266,-0.9954145803480131
Mean,0.7347228466277055,0.5006666666666667,0.49374332441769075,-0.059931034335610665,0.07997713649840447,-0.7505954900642383
