,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.747451884687112,0.524,0.5570820433436533,0.0918080537498196,0.13901212186133274,0.7048529658842623
Period 2,0.7626343611686904,0.528,0.5544904786412764,-0.03624584161441091,0.08700536298024515,-0.3841053394442505
Period 3,0.6757501298812133,0.592,0.5885714285714286,-0.1688993430349115,0.08002268312782178,-2.289508323350929
Period 4,0.7348320903137355,0.448,0.46468735942420153,-0.18038239720106142,0.08000819416586677,-2.4650369898841555
Period 5,0.795615933904188,0.532,0.5076015138879979,-0.11721029870696642,0.10980371594084398,-1.089510008845944
Period 6,0.7321350821127441,0.536,0.5283766233766234,-0.061608980957615134,0.07382339461601835,-0.8312412746630236
Mean,0.7414032470112805,0.5266666666666667,0.5334682412075302,-0.07875646796085763,0.0949459121153548,-1.0590914950506733
