,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.754582693173284,0.48,0.44537815126050423,0.08969946883821689,0.08743302176052951,1.0342669308779033
Period 2,0.7290040575814999,0.456,0.4938628622839149,-0.02777189997396201,0.08770161360790167,-0.2798591221156947
Period 3,0.6933530604194066,0.54,0.5319066898014266,-0.20017810864326813,0.07111508131746623,-3.1290067880491055
Period 4,0.6970379269905475,0.544,0.5659615384615384,-0.013045402852369214,0.05434459497983151,-0.21638647164700855
Period 5,0.7606454972294807,0.448,0.41980610319474254,-0.11951171683736928,0.06565087091919967,-1.9208969343239413
Period 6,0.7481681207086863,0.54,0.5202611868638372,0.028590704416550983,0.05798282118762883,0.5190855265033153
Mean,0.7304652260171508,0.5013333333333333,0.4961960886443273,-0.040369492508700124,0.07070466729542624,-0.6654661431257552
