,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.7376005144082014,0.492,0.48264802104047727,-0.14713763482988307,0.08706135717561292,-1.7986181498098774
Period 2,0.7212643534742371,0.5,0.49534928475206874,0.024647601356541093,0.08769701800829913,0.3236374737042752
Period 3,0.6959475665459257,0.56,0.5431527536790695,0.014495376447819508,0.07247536079256166,0.2363940555745433
Period 4,0.7101404801847755,0.552,0.5434587813620072,-0.003174364342305891,0.05434953456598486,-0.03178631457938163
Period 5,0.7795629674740007,0.408,0.38828799999999997,-0.13015998610613888,0.06555276210661296,-2.110869130643591
Period 6,0.7374810798828425,0.512,0.4954193093727977,-0.028794376641051334,0.057987437559064596,-0.478837252652071
Mean,0.7303328269949971,0.504,0.4913860250344033,-0.04502056401916976,0.070853911701356,-0.6433465530676837
