,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.7605542482230646,0.516,0.4952491011813046,-0.20953559028347768,0.11477107506191465,-2.0064781355604184
Period 2,0.7631733189191215,0.516,0.5068519467213115,-0.11195202760221246,0.10686237278308106,-1.0660698212654238
Period 3,0.7187052317049382,0.5,0.4915753731821385,0.012803408504732383,0.06448679062270418,0.23107977057669074
Period 4,0.7120690255615731,0.5,0.4918032786885246,-0.011551354324926266,0.06400201842664,-0.15088411382982472
Period 5,0.7101208464183326,0.552,0.563920363613085,-0.14459088192720526,0.07743354693517496,-1.9936015427241536
Period 6,0.7407755264985834,0.488,0.4961597542242703,0.02262010217231092,0.051448545595502944,0.463969020650627
Mean,0.7342330328876022,0.512,0.5075933029351057,-0.07370105724346306,0.07983405823750296,-0.7536641370254172
