,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.7145600899874563,0.516,0.5356525081683644,0.07095228425249966,0.08170141857075265,0.8866141739846531
Period 2,0.7266254918818639,0.508,0.477202868852459,-0.0014936841022319403,0.0778416724441901,0.019645754970557292
Period 3,0.7186558665139867,0.508,0.5071080942622951,0.006712935019251409,0.06418731952993323,0.13718628232972832
Period 4,0.7082473688716561,0.488,0.5198067632850242,-0.06441649549283435,0.05595050422832594,-1.1714338306242569
Period 5,0.726059669358607,0.524,0.5196046767004715,0.054168454478425776,0.06748415870381004,0.8218103516351275
Period 6,0.700168346184268,0.552,0.5620839733742959,0.12981222389242286,0.06211548992765578,2.01214873927689
Mean,0.715719472132973,0.516,0.5202431474404849,0.032622619674588904,0.06821342723411128,0.4509952452621166
