,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.704665012328072,0.468,0.5116487455197133,-0.12249509951756987,0.11541581183855401,-1.0832891177409665
Period 2,0.6850266389972401,0.56,0.574379370068638,0.10895571042940744,0.1068788153440735,1.0288946885900845
Period 3,0.7039314069573385,0.516,0.5328981054787506,0.061036957536984016,0.06437602402719408,0.9599581701119431
Period 4,0.6865114550521266,0.552,0.5906151974905576,0.03976089355838597,0.06395186959094921,0.6466652873985327
Period 5,0.7267391730837783,0.516,0.48360655737704916,0.028082129945719236,0.07801740245739784,0.39690400675492143
Period 6,0.6992109458997207,0.52,0.5511563841373566,-0.015821910014849117,0.05146212768642203,-0.28662430595053584
Mean,0.7010141053863794,0.522,0.5407173933453442,0.01658644698967961,0.08001700849076511,0.27708478819399657
