,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6965993142614721,0.56,0.5543673155737705,0.1784770319334381,0.08696652505604145,1.9472980548012846
Period 2,0.717298131594301,0.52,0.5094496764687039,0.092302644856054,0.08752008807384355,1.0606967155994698
Period 3,0.7163213916825075,0.556,0.5378904249871993,0.07977243649550081,0.072308035814008,1.1062439443809955
Period 4,0.7183223589591063,0.464,0.4966700819672131,-0.07068193830698022,0.05415787884307788,-1.3370660286258096
Period 5,0.702927255978266,0.524,0.520495220989159,0.022117775306037535,0.06611213317746531,0.3666219189090104
Period 6,0.7370278307470355,0.488,0.45931758530183725,-0.022980563169459622,0.05799762793841134,-0.3750437636617859
Mean,0.7147493805371147,0.5186666666666667,0.5130317175479805,0.0465012311857651,0.07084371481714126,0.4614584735671941
