,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6912942660409697,0.508,0.5716572745901639,-0.05462095053125282,0.08755530433778168,-0.6027528482053612
Period 2,0.6917999615929354,0.496,0.5339868024857455,-0.11922949567650698,0.08736602599591849,-1.420771256396232
Period 3,0.6900762806300264,0.508,0.5357782898105479,-0.01802975295111564,0.07247663773557257,-0.2167958524656026
Period 4,0.6898613012835899,0.532,0.554047131147541,0.08322190533283225,0.0541032779832453,1.516656734030684
Period 5,0.6918508890703906,0.504,0.5281929565719418,0.0060083762433509325,0.06612773172942595,0.12440304679046729
Period 6,0.6916029766529658,0.504,0.5309519236924651,0.016896010464004574,0.05800201408277298,0.3201956194625656
Mean,0.6910809458784796,0.5086666666666667,0.5424357297164009,-0.014292317853114614,0.0709384986441195,-0.04651075946391312
