,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6933702257033704,0.504,0.4747823860727086,-0.15845381640082834,0.11520390709739697,-1.451117083230852
Period 2,0.6923039975299066,0.524,0.5366925396112643,-0.0455569134078857,0.10707150781449551,-0.3854920943338865
Period 3,0.6915249695392649,0.54,0.5511392729134664,0.0698131966145139,0.06434225478311059,1.0895296591933252
Period 4,0.6926369845819388,0.476,0.5076499583893477,-0.02985581601119347,0.06397971831993678,-0.4455126411729629
Period 5,0.6933788419654178,0.504,0.5182505122950821,0.02157838266684542,0.07802643655649057,0.3148734525537855
Period 6,0.6891122878158722,0.544,0.545710807867256,0.012099369778705737,0.05146354512771672,0.26128083335453467
Mean,0.6920545511892952,0.5153333333333333,0.5223709128581875,-0.021729266126640407,0.08001456161652452,-0.1027396456060093
