Date,AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURCZK,EURDKK,EURGBP,EURHUF,EURJPY,EURNOK,EURNZD,EURPLN,EURSEK,EURTRY,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,SGDJPY,USDCAD,USDCHF,USDCZK,USDDKK,USDHKD,USDHUF,USDJPY,USDMXN,USDNOK,USDPLN,USDSEK,USDSGD,USDTRY,USDZAR,ZARJPY
2013-01-02,0.0005030229746070258,0.012111234611916322,0.003586352120554137,0.006165100103017851,0.00218787021821365,0.011568527533529327,0.002891385937659363,-0.008660272568481897,-0.011455775653121392,-0.01092691717381511,0.0005130581576247017,0.004103912662363651,-5.361721863272884e-06,-0.0033477747144544656,0.002147569701370866,-0.008118470819377,-0.002368042341033605,-0.0053834952374348655,-0.0004173981364400392,-0.0020897873457601523,-0.008312410938454251,-0.009306113830212404,-0.00808428184629606,-0.007582620782089711,0.003914394479493044,-0.004740736572602211,-0.002064813628794737,-0.005968868733913335,-0.005562759807545503,0.005990383857491954,-0.0025280976065510385,-0.0038776389487290563,9.810104407526055e-05,-0.0016808594659727394,0.009888493788138275,0.01350458870707838,0.009382260452829971,-5.160165073681e-06,0.01120806104194827,0.0012166427546627112,-0.0008174024592472184,0.007035386783458719,0.009154890587495856,0.007296220356686867,0.0011470896696381683,0.0006862144026278383,0.009956599438345703,-0.00803874092009671
2013-01-03,-0.002977945797518977,0.002517586846385589,0.0002076366577055122,0.004603430349305215,-0.005443434988607776,0.0054662379421221985,0.003165701881331362,-0.0022789377617877804,-0.0024998003354365084,-0.00546591523199258,-8.270888127970277e-05,0.0023808579024642285,-0.00015415033008281398,0.001222584469472432,-0.008386421003829247,-0.0023123707472011423,-0.004640675783028514,0.0021105470309736862,0.006270955381157517,-0.003666832703096423,-0.003729173081528536,-0.00792436456644352,-0.00369991849829876,-0.006665166066426531,-0.0012193161110515272,-0.0035124171366378576,0.0008984864354220079,-0.00913653009136528,-0.007482877129695087,-0.002089372926950328,-0.004407834926581922,-0.010032199154171417,1.401306017223547e-05,0.0025356769750388697,0.007965919340991334,0.010712889352274324,0.007829822006272913,5.160191701047978e-06,-0.00030236840205066784,0.005674588162465133,0.002673409556167128,0.0033071895894487557,0.014232233912089498,0.004358312594094693,0.005581562837594367,0.00459223535627773,0.010152373786065372,-0.004393673110720697
2013-01-04,0.002977142912557351,0.0030486544582695174,0.00701447691887469,-0.0024807818413089544,0.0036903552326361666,0.00010659844366278648,0.004034802993418074,0.003954951620578351,-0.003250678559132636,-0.0002872180217664555,-0.00020678930651141236,0.005158148925220818,-2.6812886273153147e-05,0.0027752081406104967,0.006206211059662126,0.0037258606213266265,0.006375306505120415,-0.0057743877757538975,0.005192009139107778,0.002079573006860791,-0.0012491414835165138,0.0004143455642005023,-0.005992494773609747,-0.0030402215648014375,-0.002991642183496457,0.0009645321664384365,-0.008494616485506423,-0.0023207486125282895,0.00542730844793704,0.0055222591536026044,0.00957414427626646,0.006201682100076544,0.0015694407466053661,-0.0007183108566110041,-0.0006361185983827511,0.004538890035073129,-0.00043161067668506803,-0.0001470647045999085,0.005791880532871163,0.003294348311789097,-0.0043331953997860495,0.005896076503965064,0.004725236261813093,0.0015892269076458465,0.0017660942459509776,-0.0016505712655126015,-0.0004655628946372836,0.00353045013239206
2013-01-07,-0.00021271247075194122,-0.0053266569818357645,-0.005652782449249716,-0.006748033803530951,0.0007258072217819489,-0.005116179918993824,-0.005410502211346313,-0.00031599237405055547,0.005462242250444005,0.005256823387816967,0.00014064581247774655,0.0062698640873053435,0.00016088163133964883,0.00158671586715875,0.0036312320374480844,-0.000182987400010437,0.00013240404801484473,-0.0012913568152469468,0.0020519918891681588,-0.0013409535409371065,0.004302249117845491,0.006204939407884691,0.0038470833360548795,0.0036366620997936305,-0.001493581635673702,-0.001813840452893345,-0.0029075332012353794,0.0045836945201465085,0.006594856012310357,0.0014445601249351014,0.001096340962039255,0.007538476383461168,-0.005554389646729496,-0.0009516867128336326,-0.006020001941936193,1.026904908596471e-05,-0.006013691637472229,0.00010837940533248158,-0.0027603231597845834,-0.006351190138044638,0.0017408214795415766,-0.005973656105375702,-0.004056942882931347,-0.00747690954405511,-0.0008205578168286598,-0.0018998940767018802,-0.002218276032721067,-0.0039089221147269315
2013-01-08,0.0026981548102587016,0.005551987735907815,0.0021932217445386204,-0.0015708851977960236,0.0022044719287697134,0.0027962288407969993,-0.0004965915760010153,-0.0033084322877704464,-0.005608327807559266,-0.0029583970585963515,-0.000132353914366945,0.00021525997534310726,-1.340464605026348e-05,0.0006631544044506388,0.00029150519565157573,-0.0034861122005211964,-0.0006728510733543525,-0.007140309307243409,-0.004362155874370055,0.005795537834589082,-0.00454915051140492,-0.0034225430485788078,-0.006311323946594505,-0.003623484710278624,-0.0007748595146009896,-0.004116949766114764,-0.007840024075255858,-0.004115813913065036,0.004197908325447086,0.007017452664682677,0.0037234770704996922,0.003711108184789147,0.001955598075353837,0.00044589472830813826,0.0032670161614190008,0.003655743933621558,0.003401408401162209,-5.160364786149785e-06,0.0040281747192654205,-3.4302963776045026e-05,0.0013150890816293614,0.0027648251212297748,-0.0008712961961879762,0.00924421467257508,-0.0019514416275022706,-0.0012353165779485087,0.0014821384807497395,-0.0016678112430098535
2013-01-09,0.003848268279274425,0.006469024907806098,0.011856674687251711,0.002515773500519014,0.0043516349578169855,0.0026495443424749965,0.00799457994579944,0.005401976848670609,-0.006604054021483341,-0.0027502537205897903,-9.100536104311718e-05,0.0018899671310064203,4.691689008051725e-05,-0.0002454499711597169,-0.0069460872546499575,0.005299936155884755,-0.002055421258928436,-0.004137931034482789,-0.00822217895044286,-0.000567819445076001,-0.0030566577961970154,-0.0022716842588342834,-0.006305574835321681,-0.0025002051936080516,0.00011463327466798567,0.005523838033941297,-0.003859469296823459,-0.002000959962100146,0.001377343901024508,0.003987559845659572,0.009342352909085916,0.0018606204453561759,0.008228372439164744,-0.00048621381252411666,0.002152887465651121,0.003964721650961289,0.0023504790349890836,0.0,-0.00476062399139332,0.007546910912147098,-0.007098408330467043,0.00021071880111733776,-0.0060311903246339504,0.001699881694332328,-0.0007087807341989993,-0.000995097598272987,0.0022373971613023347,0.005306603773584939
2013-01-10,-0.000470782652139734,-0.00862792459009687,0.013568477231643339,0.00013543118900627427,0.0032709172789759933,-0.008194013788106469,0.014036384818748138,0.022375034172397168,0.013134164193227438,0.012647214194711154,0.004269367289696513,0.0006522341950374599,8.712727955129118e-05,0.007733572296625635,0.013423143183646236,0.026838455984062204,0.0025413812687746784,0.013251304515879747,0.0033941815433093936,0.004112321799388585,0.011013557801773155,0.01643629784656908,0.005337409972390406,0.004905342709395022,-0.003310499204401407,0.01901102951600575,0.005486140277194407,0.008650735156337852,-0.0005670712579329829,-0.00870179948586125,0.01344467415244499,0.003178609269157917,0.013328133921981067,-0.003688915013073335,-0.01183163667375553,-0.015663774082925297,-0.01609476395570264,0.00015481174247056195,-0.0029772360799574793,0.010282251200163461,-0.008286879566641425,-0.013681338889424577,-0.012743952226189181,-0.012110318502746464,-0.0029838821448079367,-0.005092996426461105,0.009324930818779942,0.0009775171065493637
2013-01-11,-0.0017109955494889473,-0.005461321660489626,0.0039385543064003325,0.00044606585843798285,-0.0022018522018520947,-0.00365277180919632,0.0056340517669932755,0.009348581771808195,0.012221503779805243,0.010440959862525911,0.0068299595475254105,0.0014870613949493627,9.382120359213708e-05,0.010390654501601704,0.008114820278193324,0.016165107767385223,0.007198025559611354,0.012671104414223588,0.005914221771087025,0.0038236097152917203,0.00998080614203456,0.009978353835594644,0.001835235205054797,5.6687200030269835e-05,-0.003625909014036921,0.005724898788241228,0.0023077927163555056,-0.00037154693566665564,-0.0022333554656848165,-0.005873734164905331,0.0034932401802618696,-0.002670116061044725,0.003724573941726206,0.0004577357339030641,-0.003233665075324743,-0.008060049178206241,-0.00978745563476291,-1.5478777950495015e-05,-0.0017799301580704308,0.006088587829564451,0.0019332224476105164,-0.0027622759271092034,-0.004005513662531435,-0.006077777058818068,0.002379531126066148,0.0,0.004164362731545523,0.001953125
2013-01-14,-0.0010013961773628344,0.011563933813606875,-0.007306911428813123,-0.0010748578799026909,-0.001316449941754172,0.012497304291567923,-0.0063165295338950544,-0.018636071854335134,-0.001301241305342149,-0.0022776795001251404,0.010253179058311579,-0.0036478286455876585,5.628744119956508e-05,0.0015431726665542378,-0.0044370249967051745,-0.008620977155244236,-0.0016399330473615414,-0.002373179306880857,0.0007221656215121719,-0.0016446835402016413,-0.0010346720723003466,-0.00261369576581294,-0.0028590308081832827,-0.0038230199968508627,0.008642872176469307,-0.010194977210006728,-0.003959013788828347,-0.004200040885353751,0.00013309134906225317,0.01263858093126391,-0.006218112244897767,-0.00023797908163869508,-0.004997877613616253,0.0003355192923593098,0.01283414254556603,-0.0009237128035987086,0.0026814944575268562,4.256729825358185e-05,-0.0018555142716201178,-0.006007078974107127,-0.0007725893232116698,0.0009456959941334109,0.003256374352795577,0.000950179883157265,-0.0010686549631274689,0.0015215792748459744,-0.0019100717567498426,-0.003996101364522442
2013-01-15,0.002534915326117382,0.009974550529513015,-0.008511136913194828,0.0018013278815269818,0.0017070025036036718,0.007454818475170155,-0.011044043512868251,-0.018304711672238683,-0.006656822255738826,-0.004093963306522119,0.003207542584987788,0.0020848408988676237,-3.6182746994128934e-05,-0.003996436911669066,-0.00018329565589281227,-0.015095958151817412,0.005844221958255513,-0.004839460799738293,-0.001324229759937734,0.0010306350172448742,-0.005153353484537826,-0.0049490865528601935,-0.0026441487546912112,-8.219108795703978e-05,0.00732354168629934,-0.011117555395613099,-0.0008210996459333542,-0.0009331317768696001,0.0007500514148148785,0.008140238797511579,-0.01033477726081622,-0.00010711607812341484,-0.01011477169515318,0.0008435988128634442,0.008278145695364225,0.006842839308194071,0.004936936807924841,-1.5478358674880788e-05,0.004751692336989244,-0.010199611336396242,0.0017089408135508855,0.010813545675125713,0.003722938102502349,0.005991445658873218,-6.533118829255002e-05,-0.00018637855178227358,0.013769640127351934,-0.02377923475878252
