,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6793096653308489,0.548,0.599833557390692,-0.21245293165084167,0.0804508650252189,-2.950582501946296
Period 2,0.6912008054199864,0.5,0.5481310803891449,-0.19892247859354617,0.07659194132398493,-2.879432110154205
Period 3,0.6902152791444475,0.512,0.5270977327046056,-0.16812362774908496,0.06314055153258046,-2.905892746789136
Period 4,0.6926198062413403,0.496,0.5197642385803063,-0.11881507727630491,0.055539012890485726,-2.267302674696618
Period 5,0.643520965647205,0.592,0.65974758152348,-0.35115781173017635,0.06180447240395097,-7.017820980489883
Period 6,0.693981645289062,0.488,0.4718711912245814,0.0051249661955663495,0.06261088644071225,0.1135790624442909
Mean,0.6818080278454817,0.5226666666666667,0.5544075636354683,-0.1740578268007313,0.06668962160282221,-2.9845753252719742
