,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6839023989645991,0.52,0.6023478093527488,-0.2742190571239087,0.08527991846548405,-3.7429627302542166
Period 2,0.6937332353635064,0.476,0.49387388543203536,-0.14037276223038186,0.0872141611617386,-1.7041124996245667
Period 3,0.6815786254151093,0.56,0.580104106419896,-0.2922515285551456,0.06913278102575557,-5.0018994000904025
Period 4,0.6797755657917183,0.52,0.6626344086021504,-0.1791815785505252,0.052905696817894345,-3.7340736177827187
Period 5,0.6916749431844532,0.528,0.50752,-0.14397785261722096,0.06540954843655153,-2.362205221543551
Period 6,0.6929720296565971,0.496,0.5070792491511307,-0.14737318896203688,0.05714237769872408,-2.782933887403151
Mean,0.6872727997293305,0.5166666666666667,0.5589265764929935,-0.19622932800653656,0.0695140806010247,-3.2213645594497677
