,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6458883066435069,0.628,0.6727657935285055,-0.4584925223736618,0.10908111233195804,-5.6064770455885515
Period 2,0.693066169695422,0.484,0.5482197745901639,-0.23107453885396712,0.1058522124790221,-2.4476482752750885
Period 3,0.6707061712680382,0.584,0.63162278172849,-0.2922393020266498,0.060691508294062904,-5.706387942229335
Period 4,0.6817856358652388,0.564,0.581326844262295,-0.31479337886697134,0.05938538197001103,-6.3820468053831805
Period 5,0.6620514161956157,0.668,0.7123743678381665,-0.36154074512619594,0.07273054028474293,-6.176499257002811
Period 6,0.6802270311169881,0.564,0.6203917050691243,-0.16863694111831762,0.05013616536007931,-3.6867627295592813
Mean,0.6722874551308017,0.5820000000000001,0.6277835445027908,-0.30446290472762727,0.07631282011997939,-5.000970342506374
