,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6904580665549227,0.528,0.5430253623188406,-0.1599102144534178,0.13875474553255526,-1.1976642700081457
Period 2,0.6788200025595181,0.568,0.6045883940620782,-0.19419834287762283,0.08598191513189937,-2.4871502038262436
Period 3,0.6838883546851744,0.556,0.5514060887512899,-0.221451134259797,0.0793139360720985,-3.1400320181722106
Period 4,0.6849913299533708,0.536,0.5685483870967742,-0.33937262829485526,0.07663917861194824,-5.409705400436084
Period 5,0.6730904612070383,0.58,0.6128846153846154,-0.4674375719248479,0.1026832056469078,-6.125255168809344
Period 6,0.668244833461834,0.556,0.5770424674724258,-0.24638194314253126,0.07175223997345012,-3.9356753618594764
Mean,0.6799155080703096,0.554,0.576249219181004,-0.2714586391588453,0.09252087016147655,-3.7159137371852506
