,Log Loss,Accuracy,AUC,Returns,SD,SR
Period 1,0.6647532004761292,0.612,0.642529552354499,-0.32648799165329445,0.11302245639828783,-3.465459827176368
Period 2,0.6923264568369397,0.48,0.5482093663911846,-0.2981555417204458,0.10479439070577004,-3.3504814090026644
Period 3,0.6934310807939008,0.456,0.4976936382856044,-0.15164538049725862,0.06366397476403549,-2.571139079764804
Period 4,0.6747770134187852,0.62,0.6460268317853457,-0.06537712982629751,0.0638693077704771,-1.0349800287830193
Period 5,0.6669245956950115,0.6,0.6424793601651186,-0.24021171703353594,0.07611129747311203,-3.597995833800131
Period 6,0.6857172837435338,0.532,0.5689324116743472,-0.1623338312551964,0.05024512960255225,-3.5272530222115503
Mean,0.6796549384940501,0.55,0.5909785267760167,-0.2073685986643381,0.07861775945237244,-2.924551533456423
