,Log Loss,Accuracy,AUC,Returns,SD,SR
EURUSD,0.6865089613621045,0.5326666666666667,0.5674031596670351,-0.1741633961936563,0.069925714391166,-2.7265870335238915
GBPUSD,0.6820669358882167,0.5526666666666668,0.5823466454426073,-0.2830159888154619,0.0929130331509632,-3.6068745748959565
USDJPY,0.6796549384940501,0.55,0.5909785267760167,-0.2073685986643381,0.07861775945237244,-2.924551533456423
USDCHF,0.6842705504358738,0.5293333333333333,0.5576125523658637,-0.09996401127465993,0.06754542408850656,-1.5930328407802588
Mean,0.6831253465450613,0.5411666666666667,0.5745852210628808,-0.19112799873702907,0.07725048277075205,-2.7127614956641324
